prodcode	dmdcode	gemscriptcode	therapyevents	productname	ingredient	strength	formulation	routeofadministration	bnfchapter	bnftext	database_build	unclearnumber	BBvar
68499	142935001000027104	66909020	1456	"Felodipine sr 10mg Tablet (Approved Prescription Services Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"December 2016"	4791009	0
54316	598411000001109	683020	2	"Indapamide 2.5mg tablets (Alliance Healthcare (Distribution) Ltd)"	"Indapamide hemihydrate"	"2.5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"March 2013"	683020	0
64907	9793111000001104	70975020	1	"Bendroflumethiazide 5mg tablets (Almus Pharmaceuticals Ltd)"	"Bendroflumethiazide"	"5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"December 2015"	5931009	0
81768	32494411000001104	66005021	0	"Losartan 50mg tablets (Brown & Burk UK Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"September 2020"	66005021	0
17006	3887911000001109	85824020	2057	"Triapin 5mg/5mg modified-release tablets (Sanofi)"	"Felodipine/Ramipril"	"5mg + 5mg"	"Modified-release tablet"	"Oral"		"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers"	"February 2009"	11542001	0
55903	11554111000001100	61781020	0	"Enalapril 10mg tablets (Dexcel-Pharma Ltd)"	"Enalapril maleate"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2013"	3436011	0
24366	7887511000001107	87958020	273202	"Cardioplen XL 10mg tablets (Chiesi Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	12553001	0
80760	429828006	91430021	2218	"Amlodipine 2.5mg tablets"	"Amlodipine"	"2.5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"May 2020"	91430021	0
61754	14204111000001106	35460020	21	"Losartan 25mg/5ml oral suspension"	"Losartan potassium"	"5mg/1ml"	"Oral suspension"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"December 2014"	35460020	0
54620	15183111000001100	1575020	0	"Ramipril 2.5mg capsules (Sigma Pharmaceuticals Plc)"	"Ramipril"	"2.5mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"April 2013"	1575020	0
39021	242635001000027104	90733020	51	"Hydrochlorothiazide with olmesartan medoxomil 25mg with 20mg tablet"	"Hydrochlorothiazide/Olmesartan Medoxomil"	"25mg + 20mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists"	"February 2009"	13959001	0
41205	15772911000001108	96931020	809	"Sevikar 40mg/5mg tablets (Daiichi Sankyo UK Ltd)"	"Olmesartan medoxomil/Amlodipine besilate"	"40mg + 5mg"	"Tablet"	"Oral"		"Angiotensin-II Receptor Antagonists/Calcium-Channel Blockers"	"February 2010"	17088001	0
55017	21285511000001104	45155020	0	"Irbesartan 300mg tablets (Accord Healthcare Ltd)"	"Irbesartan"	"300mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"May 2013"	45155020	0
11567	216655001000027104	81446020	9206	"Ramipril 5mg with felodipine 5mg modified-release tablet"	"Felodipine/Ramipril"	"5mg + 5mg"	"Modified Release Tablet"	"Oral"		"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers"	"February 2009"	9554002	0
78737	15774011000001104	36565020	5	"Eprosartan 300mg/5ml oral solution"	"Eprosartan mesilate"	"60mg/1ml"	"Oral solution"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"November 2019"	36565020	0
71748	24413611000001104	24019021	57	"Actelsar HCT 80mg/25mg tablets (Accord Healthcare Ltd)"	"Hydrochlorothiazide/Telmisartan"	"25mg + 80mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"April 2018"	24019021	0
65745	19705311000001104	38505020	0	"Amlodipine 5mg tablets (DE Pharmaceuticals)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"March 2016"	38505020	0
52208	20496211000001104	41322020	0	"Candesartan 16mg tablets (A A H Pharmaceuticals Ltd)"	"Candesartan cilexetil"	"16mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2013"	41322020	0
54654	11399011000001106	75178020	139	"Amlodipine 10mg tablets (Almus Pharmaceuticals Ltd)"	"Amlodipine"	"10mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"April 2013"	7153009	0
17561	35910011000001104	67327020	1144	"Bendroflumethiazide 2.5mg / Potassium chloride 573mg (potassium 7.7mmol) modified-release tablets"	"Bendroflumethiazide/Potassium chloride"	"2.5mg + 573mg"	"Modified-release tablet"	"Oral"	0	"Unknown"	"February 2009"	4905002	0
28438	4093211000001109	85815020	71	"Triapin 2.5mg/2.5mg modified-release tablets (Sanofi)"	"Felodipine/Ramipril"	"2.5mg + 2.5mg"	"Modified-release tablet"	"Oral"		"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers"	"February 2009"	11538001	0
21162	318176004	78451020	1676	"Felodipine 2.5mg modified-release / Ramipril 2.5mg tablets"	"Felodipine/Ramipril"	"2.5mg + 2.5mg"	"Modified-release tablet"	"Oral"		"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)/Calcium-Channel Blockers"	"February 2009"	8219001	0
36649	3147611000001100	93860020	3146	"Hytrin 2mg tablets (Advanz Pharma)"	"Terazosin hydrochloride"	"2mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"February 2009"	15534001	0
14305	5638811000001106	87544020	1438	"Vascalpha 10mg modified-release tablets (Accord Healthcare Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	12346001	0
77591	8398211000001103	19528020	18	"Clonidine 12.5micrograms/5ml oral suspension"	"Clonidine hydrochloride"	"2.5microgram/1ml"	"Oral suspension"	"Oral"		"Centrally Acting Antihypertensive Products/Prophylaxis Of Migraine/Oestrogens And HRT"	"August 2019"	19528020	0
68603	20571811000001104	41900020	0	"Losartan 50mg tablets (Wockhardt UK Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2017"	41900020	0
70990	18642411000001100	78005020	0	"Lacidipine 2mg tablets (A A H Pharmaceuticals Ltd)"	"Lacidipine"	"2mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"December 2017"	8060009	0
43322	409185001	98337020	2987	"Olmesartan medoxomil 40mg / Hydrochlorothiazide 12.5mg tablets"	"Hydrochlorothiazide/Olmesartan medoxomil"	"12.5mg + 40mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists"	"September 2010"	17802001	0
2630	344511000001105	49065020	254574	"Dixarit 25microgram tablets (Boehringer Ingelheim Ltd)"	"Clonidine hydrochloride"	"25microgram"	"Tablet"	"Oral"		"Prophylaxis Of Migraine/Oestrogens And HRT"	"February 2009"	266001	0
45938	11880111000001100	75040020	165	"Perindopril erbumine 8mg tablets (Teva UK Ltd)"	"Perindopril erbumine"	"8mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2011"	7114009	0
43012	244345001000027104	91957020	9	"Perindopril erbumine oral solution"	"Perindopril Erbumine"	""	"Oral Liquid"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"July 2010"	14573001	0
32241	225811000001104	60326020	288	"Enalapril 10mg tablets (A A H Pharmaceuticals Ltd)"	"Enalapril maleate"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	3097011	0
67737	11009711000001106	71762020	0	"Bendroflumethiazide 2.5mg tablets (Dr Reddy's Laboratories (UK) Ltd)"	"Bendroflumethiazide"	"2.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Hypercalcaemia And Hypercalciuria"	"October 2016"	6167009	0
69667	15451111000001108	36310020	29	"Losartan 100mg/5ml oral solution"	"Losartan potassium"	"20mg/1ml"	"Oral solution"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"June 2017"	36310020	0
7618	317970008	65442020	46118	"Xipamide 20mg tablets"	"Xipamide"	"20mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	4383001	0
4875	318777001	68058020	60245	"Terazosin 10mg tablets"	"Terazosin hydrochloride"	"10mg"	"Tablet"	"Oral"		"Alpha-Adrenoceptor Blockers/Alpha-Blockers (In Urinary Retention)"	"February 2009"	5109001	0
7698	120911000001103	48202020	81667	"Aprinox 5mg tablets (Amdipharm Plc)"	"Bendroflumethiazide"	"5mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	56002	0
39786	14680711000001104	96351020	86	"Olmesartan medoxomil 10mg/5ml oral suspension"	"Olmesartan medoxomil"	"2mg/1ml"	"Oral suspension"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"July 2009"	16792001	0
41232	15506811000001104	97245020	51	"Cozaar 2.5mg/ml oral suspension (Organon Pharma (UK) Ltd)"	"Losartan potassium"	"2.5mg/1ml"	"Oral suspension"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2010"	17249001	0
9196	859711000001103	85710020	72227	"Aprovel 150mg tablets (Sanofi)"	"Irbesartan"	"150mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	11493002	0
35592	11506711000001104	92751020	168669	"Cardioplen XL 2.5mg tablets (Chiesi Ltd)"	"Felodipine"	"2.5mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	14974001	0
46916	17611000001107	49316020	58	"Co-amilozide 5mg/50mg tablets (A A H Pharmaceuticals Ltd)"	"Amiloride hydrochloride/Hydrochlorothiazide"	"5mg + 50mg"	"Tablet"	"Oral"	2020400	"Potassium-Sparing Diuretics With Other Diuretics"	"March 2012"	320009	0
83312	5576811000001102	2031020	4	"Plendil 10mg modified-release tablets (Dowelhurst Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"March 2021"	2031020	0
48098	263725001000027104	99501020	0	"Perindopril arginine 4mg with Indapamide 1.25mg tablet"	"Indapamide/Perindopril Erbumine"	"4mg + 1.25mg"	"Tablets"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2012"	18402001	0
47006	17024511000001106	77302020	103	"Losartan 100mg tablets (Teva UK Ltd)"	"Losartan potassium"	"100mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"March 2012"	7823009	0
45324	460111000001109	65239020	532	"Lisinopril 20mg tablets (Actavis UK Ltd)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2011"	4326009	0
2680	1655001000027106	48197020	13257	"Apresoline 50mg Tablet (Sovereign Medical Ltd)"	"Hydralazine hydrochloride"	"50mg"	"Tablet"	"Oral"	2050100	"Vasodilator Antihypertensive Products"	"February 2009"	55002	0
26217	156675001000027104	68827020	1945	"Berkamil 5mg Tablet (Berk Pharmaceuticals Ltd)"	"Amiloride hydrochloride"	"5mg"	"Tablet"	"Oral"	2020300	"Potassium-Sparing Diuretics And Aldosterone Antagonists"	"February 2009"	5324001	0
71939	10286711000001100	70113020	0	"Amlodipine 10mg tablets (Advanz Pharma)"	"Amlodipine"	"10mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"April 2018"	5680009	0
54404	16749311000001104	77737020	212	"Losartan 100mg tablets (Actavis UK Ltd)"	"Losartan potassium"	"100mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"April 2013"	7971009	0
1060	318052005	58943020	952535	"Amiloride 5mg tablets"	"Amiloride hydrochloride"	"5mg"	"Tablet"	"Oral"	2020300	"Potassium-Sparing Diuretics And Aldosterone Antagonists"	"February 2009"	2775001	0
74618	30866311000001104	57261021	0	"Ramipril 2.5mg capsules (Mawdsley-Brooks & Company Ltd)"	"Ramipril"	"2.5mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2019"	57261021	0
38899	9208111000001100	89046020	14	"Quinil 10mg tablets (Tillomed Laboratories Ltd)"	"Quinapril hydrochloride"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	13102001	0
63515	11009211000001104	70042020	829	"Amlodipine 10mg tablets (Dr Reddy's Laboratories (UK) Ltd)"	"Amlodipine"	"10mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"June 2015"	5659009	0
36939	12639511000001104	94158020	392	"Irbesartan 300mg/5ml oral suspension"	"Irbesartan"	"60mg/1ml"	"Oral suspension"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	15686001	0
42894	115211000001105	61262020	744	"Enalapril 10mg tablets (Teva UK Ltd)"	"Enalapril maleate"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"July 2010"	3312011	0
12875	118811000001102	54863020	6588	"Cardene SR 45mg capsules (Astellas Pharma Ltd)"	"Nicardipine hydrochloride"	"45mg"	"Modified-release capsule"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	1709002	0
82488	5353411000001109	13020	32	"CoAprovel 300mg/12.5mg tablets (Waymade Healthcare Plc)"	"Irbesartan/Hydrochlorothiazide"	"300mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists With Diuretic"	"January 2021"	13020	0
82785	34678111000001108	77906021	8	"Candesartan 4mg tablets (Almus Pharmaceuticals Ltd)"	"Candesartan cilexetil"	"4mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2021"	77906021	0
6261	5010511000001106	87057020	4523	"Tritace 1.25mg tablets (Sanofi)"	"Ramipril"	"1.25mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	12097001	0
69600	8347911000001101	19229020	1	"Captopril 1mg/5ml oral suspension"	"Captopril"	"200microgram/1ml"	"Oral suspension"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2017"	19229020	0
6939	318994006	84000020	112097	"Eprosartan 300mg tablets"	"Eprosartan mesilate"	"300mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"February 2009"	10716001	0
71025	19834511000001104	39003020	0	"Ramipril 1.25mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)"	"Ramipril"	"1.25mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2017"	39003020	0
43989	73611000001108	98724020	1235	"Aldomet 500mg tablets (Aspen Pharma Trading Ltd)"	"Methyldopa anhydrous"	"500mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"December 2010"	17999001	0
34583	147765001000027104	67518020	18	"Ramipril 10mg Capsule (Dexcel-Pharma Ltd)"	"Ramipril"	"10mg"	"Capsule"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	4957009	0
41661	15965001000027104	50040020	69	"Methyldopa 250mg Tablet (C P Pharmaceuticals Ltd)"	"Methyldopa anhydrous"	"250mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"March 2010"	490010	0
53220	18987611000001108	99791020	255	"Sevikar HCT 40mg/10mg/25mg tablets (Daiichi Sankyo UK Ltd)"	"Hydrochlorothiazide/Amlodipine besilate/Olmesartan medoxomil"	"25mg + 10mg + 40mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2013"	18549001	0
63652	245915001000027104	92561020	8	"Hydralazine Tablet"	"Hydralazine Hydrochloride"	""	"Tablet"	""	2050100	"Vasodilator Antihypertensive Products"	"July 2015"	14879001	0
55399	7495911000001104	67847020	32	"Lisinopril 20mg / Hydrochlorothiazide 12.5mg tablets (A A H Pharmaceuticals Ltd)"	"Lisinopril/Hydrochlorothiazide"	"20mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2013"	5050009	0
8891	14465001000027108	49876020	19309	"Hygroton -k Tablet (Novartis Pharmaceuticals UK Ltd)"	"Potassium Chloride/Chlortalidone"	""	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	452001	0
54057	17024311000001100	77299020	36	"Losartan 50mg tablets (Teva UK Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"March 2013"	7822009	0
26337	3800711000001105	76787020	96	"Cabren 10mg modified-release tablets (Teva UK Ltd)"	"Felodipine"	"10mg"	"Modified-release tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	7645001	0
14387	778011000001109	68555020	33950	"Carace 5mg tablets (Bristol-Myers Squibb Pharmaceuticals Ltd)"	"Lisinopril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	5246002	0
40316	429502004	96923020	5513	"Olmesartan medoxomil 20mg / Amlodipine 5mg tablets"	"Amlodipine besilate/Olmesartan medoxomil"	"5mg + 20mg"	"Tablet"	"Oral"		"Angiotensin-II Receptor Antagonists/Calcium-Channel Blockers"	"September 2009"	17084001	0
81247	35166611000001104	79822021	5	"Losartan 100mg tablets (Milpharm Ltd)"	"Losartan potassium"	"100mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"July 2020"	79822021	0
45217	50211000001104	63368020	74	"Enalapril 5mg tablets (Kent Pharma (UK) Ltd)"	"Enalapril maleate"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"May 2011"	3819009	0
15874	159435001000027104	69286020	2441	"Amiloride 2.5mg / furosemide 20mg tablets"	"Amiloride Hydrochloride/Furosemide"	"2.5mg + 20mg"	"Tablets"	"Oral"		"Loop Diuretics/Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	5452001	0
74040	16449811000001104	1495020	115	"Zestoretic 20 tablets (Lexon (UK) Ltd)"	"Lisinopril/Hydrochlorothiazide"	"20mg + 12.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2018"	1495020	0
65065	21230511000001108	44380020	14	"Irbesartan 75mg tablets (A A H Pharmaceuticals Ltd)"	"Irbesartan"	"75mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"December 2015"	44380020	0
67307	5543711000001104	1602020	581	"Staril 20mg tablets (Dowelhurst Ltd)"	"Fosinopril sodium"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2016"	1602020	0
22708	206195001000027104	77941020	1266	"Enalapril 5mg wafer"	"Enalapril Maleate"	"5mg"	"Wafer"	""	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	8041001	0
74243	35657011000001104	81736021	0	"Losartan 50mg tablets (Consilient Health Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"January 2019"	81736021	0
57796	19541911000001108	1684020	0	"Cozaar-Comp 50mg/12.5mg tablets (DE Pharmaceuticals)"	"Hydrochlorothiazide/Losartan potassium"	"12.5mg + 50mg"	"Tablet"	"Oral"	2050504	"Angiotensin-II Receptor Antagonists With Diuretic"	"December 2013"	1684020	0
15958	219545001000027104	82305020	2686	"Captopril 2mg tablets"	"Captopril"	"2mg"	"Tablets"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	9950001	0
34562	68445001000027104	56639020	98	"Captopril 25mg Tablet (IVAX Pharmaceuticals UK Ltd)"	"Captopril"	"25mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	2167010	0
3049	318671008	59030020	54074	"Methyldopa 125mg tablets"	"Methyldopa anhydrous"	"125mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	2795001	0
56506	5535211000001106	1541020	561	"Coversyl 2mg tablets (Dowelhurst Ltd)"	"Perindopril erbumine"	"2mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"August 2013"	1541020	0
74066	13762311000001106	10704020	1	"Ramipril 10mg tablets (Tillomed Laboratories Ltd)"	"Ramipril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2018"	10704020	0
63030	24367411000001104	23678021	0	"Lisinopril 10mg tablets (DE Pharmaceuticals)"	"Lisinopril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"April 2015"	23678021	0
73813	21812911000001100	47161020	0	"Candesartan 4mg tablets (Waymade Healthcare Plc)"	"Candesartan cilexetil"	"4mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"November 2018"	47161020	0
72000	21123311000001108	43820020	4	"Irbesartan 150mg tablets (Alliance Healthcare (Distribution) Ltd)"	"Irbesartan"	"150mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"April 2018"	43820020	0
542	376209006	63248020	38794	"Hydrochlorothiazide 25mg tablets"	"Hydrochlorothiazide"	"25mg"	"Tablet"	"Oral"	2020100	"Thiazides And Related Diuretics"	"February 2009"	3787001	0
30921	60211000001105	64809020	363	"Lisinopril 2.5mg tablets (Teva UK Ltd)"	"Lisinopril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	4209009	0
54326	20476711000001108	41435020	201	"Candesartan 32mg tablets (Teva UK Ltd)"	"Candesartan cilexetil"	"32mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"March 2013"	41435020	0
5612	48211000001104	72568020	83033	"Coversyl 2mg tablets (Servier Laboratories Ltd)"	"Perindopril erbumine"	"2mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	6401001	0
5189	39691911000001112	51068020	45427	"Enalapril 20mg / Hydrochlorothiazide 12.5mg tablets"	"Enalapril maleate/Hydrochlorothiazide"	"20mg + 12.5mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	733001	0
68247	16060411000001108	1457020	0	"Lisinopril 5mg tablets (Bristol Laboratories Ltd)"	"Lisinopril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"November 2016"	1457020	0
3917	172711000001100	72822020	425492	"Istin 5mg tablets (Upjohn UK Ltd)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	6475001	0
83888	38933111000001104	95928021	0	"Losartan 50mg tablets (Relonchem Ltd)"	"Losartan potassium"	"50mg"	"Tablet"	"Oral"	2050502	"Angiotensin-II Receptor Antagonists"	"May 2021"	95928021	0
72227	13867511000001104	4668020	157	"Dixarit 25microgram tablets (DE Pharmaceuticals)"	"Clonidine hydrochloride"	"25microgram"	"Tablet"	"Oral"		"Prophylaxis Of Migraine/Oestrogens And HRT"	"May 2018"	4668020	0
9431	222555001000027104	83268020	122	"Frusemek 40mg+5mg Tablet (Approved Prescription Services Ltd)"	"Amiloride hydrochloride/Furosemide"	"5mg + 40mg"	"Tablet"	"Oral"		"Loop Diuretics/Potassium-Sparing Diuretics With Other Diuretics"	"February 2009"	10377001	0
18903	10270711000001104	90631020	6921	"Olmesartan medoxomil 20mg / Hydrochlorothiazide 25mg tablets"	"Olmesartan medoxomil/Hydrochlorothiazide"	"20mg + 25mg"	"Tablet"	"Oral"		"Thiazides And Related Diuretics/Angiotensin-II Receptor Antagonists"	"February 2009"	13907001	0
11966	910911000001108	74740020	60071	"Motens 2mg tablets (GlaxoSmithKline UK Ltd)"	"Lacidipine"	"2mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"February 2009"	7030001	0
33095	10828711000001104	73493020	113	"Perindopril erbumine 4mg tablets (A A H Pharmaceuticals Ltd)"	"Perindopril erbumine"	"4mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"February 2009"	6669009	0
64623	29826211000001108	52580021	1159	"Amlodipine 10mg/5ml oral solution sugar free"	"Amlodipine"	"2mg/1ml"	"Oral solution"	"Oral"	2060200	"Calcium-Channel Blockers"	"November 2015"	52580021	0
58294	18463411000001104	1461020	0	"Lisinopril 5mg tablets (Accord Healthcare Ltd)"	"Lisinopril"	"5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2013"	1461020	0
78169	5716011000001103	67407020	28	"Ramipril 10mg tablets (IVAX Pharmaceuticals UK Ltd)"	"Ramipril"	"10mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"October 2019"	4928009	0
46979	637111000001101	65143020	1	"Lisinopril 20mg tablets (Sandoz Ltd)"	"Lisinopril"	"20mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"March 2012"	4300009	0
83479	19819211000001108	78997020	0	"Indoramin 20mg tablets (Almus Pharmaceuticals Ltd)"	"Indoramin hydrochloride"	"20mg"	"Tablet"	"Oral"	0	"Unknown"	"April 2021"	8409009	0
65985	24368011000001108	23676021	0	"Lisinopril 2.5mg tablets (DE Pharmaceuticals)"	"Lisinopril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"April 2016"	23676021	0
24196	54625001000027104	54853020	2434	"Dopamet 250mg Tablet (Berk Pharmaceuticals Ltd)"	"Methyldopa anhydrous"	"250mg"	"Tablet"	"Oral"	2050200	"Centrally Acting Antihypertensive Products"	"February 2009"	1707002	0
71068	19834711000001108	39004020	0	"Ramipril 2.5mg tablets (APC Pharmaceuticals & Chemicals (Europe) Ltd)"	"Ramipril"	"2.5mg"	"Tablet"	"Oral"	2050501	"Angiotensin-Converting Enzyme Inhibitors (ACE Inhibitors)"	"December 2017"	39004020	0
74108	15064611000001100	1994020	504	"Amlodipine 5mg tablets (Sigma Pharmaceuticals Plc)"	"Amlodipine"	"5mg"	"Tablet"	"Oral"	2060200	"Calcium-Channel Blockers"	"December 2018"	1994020	0
